PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Schwander, T; Suni, SS; Cahan, SH; Keller, L				Schwander, Tanja; Suni, Sevan S.; Cahan, Sara Helms; Keller, Laurent			Mechanisms of reproductive isolation between an ant species of hybrid origin and one of its parents	EVOLUTION			English	Article						hybrid speciation; hybrid inviability; gene flow; genetic caste determination; Pogonomyrmex	GENETIC CASTE DETERMINATION; RED HARVESTER ANT; POSTZYGOTIC ISOLATION; POGONOMYRMEX-RUGOSUS; MATING FREQUENCY; SPECIATION; PATTERNS; HYBRIDIZATION; HYMENOPTERA; EVOLUTION	The establishment of new species by hybridization is difficult because it requires the development of reproductive isolation (111) in sympatry to escape the homogenizing effects of gene flow from the parental species. Here we investigated the role of two pre- and two postzygotic mechanisms of RI in a system comprising two interdependent Pogonomyrmex harvester ant lineages (the H1 and H2 lineages) of hybrid origin and one of their parental species (P. rugosus). Similar to most other ants, P. rugrosus is characterized by an environmental system of caste determination with female brood developing either into queens or workers depending on nongenetic factors. By contrast, there is a strong genetic component to caste determination in the H1 and H2 lineages because the developmental fate of female brood depends on the genetic origin of the parents, with interlineage eggs developing into workers and intralineage eggs developing into queens. The study of a mixed mating aggregation revealed strong differences in mating flight timing between R rugosus and the two lineages as a first mechanism of RI. A second important prezygotic mechanism was assortative mating. Laboratory experiments also provided support for one of the two investigated mechanisms of postzygotic isolation. The majority of offspring produced from the few matings between R rugrosus and the lineages aborted at the egg stage. This hybrid inviability was under maternal influence, with hybrids produced by P. rugosus queens being always inviable whereas a small proportion of H2 lineage queens produced large numbers of adult hybrid offspring. Finally, we found no evidence that genetic caste determination acted as a second postzygotic mechanism reducing gene flow between P rugosus and the H lineages. The few viable P. rugosus-H hybrids were not preferentially shunted into functionally sterile workers but developed into both workers and queens. Overall, these results reveal that the nearly complete (99.5%) RI between R rugosus and the two hybrid lineages stems from the combination of two typical prezygotic mechanisms (mating time divergence and assortative mating) and one postzygotic mechanism (hybrid inviability).	[Schwander, Tanja; Keller, Laurent] Univ Lausanne, Dept Ecol & Evolut, CH-1015 Lausanne, Switzerland; [Suni, Sevan S.] Stanford Univ, Dept Biol Sci, Stanford, CA 94305 USA; [Cahan, Sara Helms] Univ Vermont, Dept Biol, Burlington, VT 05405 USA		Schwander, T (corresponding author), Simon Fraser Univ, Dept Biol Sci, 8888 Univ Dr, Burnaby, BC V5A 1S6, Canada.	tanja.schwander@gmail.com	keller, laurent/AAI-7175-2020	keller, laurent/0000-0002-5046-9953; Schwander, Tanja/0000-0003-1945-5374				44	18	18	1	15	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0014-3820	1558-5646		EVOLUTION	Evolution	JUL	2008	62	7					1635	1643		10.1111/j.1558-5646.2008.00387.x			9	Ecology; Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Environmental Sciences & Ecology; Evolutionary Biology; Genetics & Heredity	322PC	WOS:000257386800008	18373626	Green Published, Bronze			2022-03-24	
J	Kurushima, H; Yoshimura, J; Kim, JK; Kim, JK; Nishimoto, Y; Sayama, K; Kato, M; Watanabe, K; Hasegawa, E; Roff, DA; Shimizu, A				Kurushima, Hiroaki; Yoshimura, Jin; Kim, Jeong-Kyu; Kim, Jong-Kuk; Nishimoto, Yutaka; Sayama, Katsuhiko; Kato, Manabu; Watanabe, Kenta; Hasegawa, Eisuke; Roff, Derek A.; Shimizu, Akira			Co-occurrence of ecologically equivalent cryptic species of spider wasps	ROYAL SOCIETY OPEN SCIENCE			English	Article						coexistence; competitive exclusion principle; cryptic species; reproductive isolation; sympatric species	COEXISTENCE; HYMENOPTERA; FORMICIDAE	Many cryptic species have been discovered in various taxonomic groups based on molecular phylogenetic analyses and mating experiments. Some sympatric cryptic species share equivalent resources, which contradicts the competitive exclusion principle. Two major theories have been proposed to explain the apparent lack of competitive exclusion, i.e. niche-based coexistence and neutral model, but a conclusive explanation is lacking. Here, we report the co-occurrence of cryptic spider wasp species appearing to be ecologically equivalent. Molecular phylogenetic analyses and mating experiments revealed that three phylogenetically closely related species are found sympatrically in Japan. These species share the same resources for larval food, and two of the species have the same niche for nesting sites, indicating a lack of competitive exclusion. This evidence may suggest that ecologically equivalent species can co-occur stably if their shared resources are sufficiently abundant that they cannot be over-exploited.	[Kurushima, Hiroaki; Shimizu, Akira] Tokyo Metropolitan Univ, Grad Sch Sci & Engn, Dept Biol Sci, Hachioji, Tokyo 1920397, Japan; [Yoshimura, Jin] Shizuoka Univ, Grad Sch Sci & Technol, Hamamatsu, Shizuoka 4328561, Japan; [Yoshimura, Jin; Roff, Derek A.] Shizuoka Univ, Dept Math & Syst Engn, Hamamatsu, Shizuoka 4328561, Japan; [Yoshimura, Jin] SUNY Coll Environm Sci & Forestry, Dept Environm & Forest Biol, Syracuse, NY 13210 USA; [Yoshimura, Jin] Chiba Univ, Marine Biosyst Res Ctr, Kamogawa, Chiba 2995502, Japan; [Kim, Jeong-Kyu] Natl Inst Ecol, Bur Ecol Res, Seocheon 33657, Chungcheongnam, South Korea; [Kim, Jong-Kuk] Kangwon Natl Univ, Dept Forest Environm Protect, Coll Forest & Environm Sci, Chunchon 24341, Kangwon, South Korea; [Nishimoto, Yutaka] 10-1 Oharano Taniue, Takarazuka, Hyogo 6691211, Japan; [Sayama, Katsuhiko] Hokkaido Res Ctr, Forestry & Forest Prod Res Inst, Sapporo, Hokkaido 0628516, Japan; [Kato, Manabu] 2-2-B205 Hirafuku, Tsuyama, Okayama 7080872, Japan; [Watanabe, Kenta] Okinawa Coll, Natl Inst Technol, Div Sci & Technol, Nago, Okinawa 9052192, Japan; [Watanabe, Kenta] Univ Hawaii Manoa, Dept Bot, Honolulu, HI 96822 USA; [Hasegawa, Eisuke] Hokkaido Univ, Grad Sch Agr, Dept Systemat & Ecol, Anim Ecol Lab, Sapporo, Hokkaido 0608589, Japan; [Roff, Derek A.] Univ Calif Riverside, Dept Biol, Riverside, CA 92521 USA		Kurushima, H; Shimizu, A (corresponding author), Tokyo Metropolitan Univ, Grad Sch Sci & Engn, Dept Biol Sci, Hachioji, Tokyo 1920397, Japan.; Yoshimura, J (corresponding author), Shizuoka Univ, Grad Sch Sci & Technol, Hamamatsu, Shizuoka 4328561, Japan.; Yoshimura, J (corresponding author), Shizuoka Univ, Dept Math & Syst Engn, Hamamatsu, Shizuoka 4328561, Japan.; Yoshimura, J (corresponding author), SUNY Coll Environm Sci & Forestry, Dept Environm & Forest Biol, Syracuse, NY 13210 USA.	kurushima-hiroaki@ed.tmu.ac.jp; yoshimura.jin@shizuoka.ac.jp; shimizu-akira@tmu.ac.jp	watanabe, kenta/G-5311-2017	watanabe, kenta/0000-0002-3357-7207	Japan Society for Promotion of ScienceMinistry of Education, Culture, Sports, Science and Technology, Japan (MEXT)Japan Society for the Promotion of Science [21570100, 25440217, 22255004, 22370010, 26257405, 15H04420]; Fujiwara Natural History Public Interest Incorporated Foundation	This work was partly supported by Grants-in-Aid from the Japan Society for Promotion of Science (grant nos. 21570100, 25440217, 22255004, 22370010, 26257405 and 15H04420), and a grant from Fujiwara Natural History Public Interest Incorporated Foundation.		41	4	4	3	16	ROYAL SOC	LONDON	6-9 CARLTON HOUSE TERRACE, LONDON SW1Y 5AG, ENGLAND	2054-5703			ROY SOC OPEN SCI	R. Soc. Open Sci.	AUG	2016	3	8							160119	10.1098/rsos.160119			10	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	DX5HL	WOS:000384411000007	27853590	Green Published, Green Submitted, gold			2022-03-24	
J	MCCLUSKEY, ES				MCCLUSKEY, ES			PERIODICITY AND DIVERSITY IN ANT MATING FLIGHTS	COMPARATIVE BIOCHEMISTRY AND PHYSIOLOGY A-MOLECULAR & INTEGRATIVE PHYSIOLOGY			English	Review							FEMALE ANTS; HYMENOPTERA; HARVESTER; RHYTHMS	1. Flight hours and seasons are alike within species, but differ among species and among genera. 2. Laboratory studies indicate internal circadian control of the phase relation to the light-dark cycle, with field evidence for modification by temperature (or other environmental variables). 3. In at least two species there is abrupt loss of obvious rhythm after mating, suggesting some special function before loss, e.g. to facilitate cross-breeding within species or reproductive isolation between species.			MCCLUSKEY, ES (corresponding author), LOMA LINDA UNIV, DEPT PHYSIOL, LOMA LINDA, CA 92350 USA.				NIGMS NIH HHSUnited States Department of Health & Human ServicesNational Institutes of Health (NIH) - USANIH National Institute of General Medical Sciences (NIGMS) [GM11864] Funding Source: Medline			18	14	15	0	7	ELSEVIER SCIENCE INC	NEW YORK	STE 800, 230 PARK AVE, NEW YORK, NY 10169 USA	1095-6433	1531-4332		COMP BIOCHEM PHYS A	Comp. Biochem. Physiol. A-Mol. Integr. Physiol.	OCT	1992	103	2					241	243		10.1016/0300-9629(92)90574-A			3	Biochemistry & Molecular Biology; Physiology; Zoology	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Physiology; Zoology	JT870	WOS:A1992JT87000002	1359949				2022-03-24	
J	Takada, H; Tada, E				Takada, H; Tada, E			A comparison between two strains from Japan and Europe of Aphidius ervi	ENTOMOLOGIA EXPERIMENTALIS ET APPLICATA			English	Article						Aphidius ervi; Macrosiphum euphorbiae; crossing; esterase; colour pattern; biological control	HYMENOPTERA; POPULATIONS	A European strain of Aphidius ervi shall be introduced into Japan for the control of Macrosiphum euphorbiae on greenhouse tomatoes. We compared this strain, which is originating from The Netherlands (EVP), with a native strain from Hokkaido, Northern Japan (SPR) in several characteristics. The percentage of parasitism of SPR and EVP was significantly different, when attacking three aphid species: 13% and 30% on M. euphorbiae on tomato, 68% and 93% on Acyrthosiphon pisum on broad bean and 10% and 42% on Aulacorthum solani on sweet pepper, respectively. SPR and EVP differed morphologically (in the colouration of the petiole) and in the esterase banding patterns. Furthermore, cross mating experiments showed that SPR and EVP are partially reproductively isolated from each other. Complete reproductive isolation is evident in the one direction cross (EVP females and SPR males).	Kyoto Prefectural Univ, Fac Agr, Kyoto 6068522, Japan		Takada, H (corresponding author), Kyoto Prefectural Univ, Fac Agr, Kyoto 6068522, Japan.							18	27	28	0	8	KLUWER ACADEMIC PUBL	DORDRECHT	SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS	0013-8703			ENTOMOL EXP APPL	Entomol. Exp. Appl.	OCT	2000	97	1					11	20		10.1046/j.1570-7458.2000.00711.x			10	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	355XM	WOS:000089413900002					2022-03-24	
J	Sorvari, J				Sorvari, J			Two distinct morphs in the wood ant Formica polyctena in Finland: a result of hybridization?	ENTOMOLOGICA FENNICA			English	Article							DIFFERENTIATION; HYMENOPTERA; POPULATION; COMMUNITY; IMPACT; TAIGA	Wide overlaps in morphological characters among species in mound building wood ants of the Formica rufa-group have been a long-standing problem. Previous Studies Suggest that Formica polyctena samples From Finland may represent two different types based on queen morphology. However, worker caste has not been studied completely. I found that hairiness of workers from different colonies was bimodally distributed. Morphs (based on bimodality) differed in the abundance of erect hairs on eight out of 11 studied body parts. The hairier morph may be result of incomplete reproductive isolation between closely related species.	Univ Turku, Dept Biol, Sect Ecol, FI-20014 Turku, Finland		Sorvari, J (corresponding author), Univ Turku, Dept Biol, Sect Ecol, FI-20014 Turku, Finland.	jouni.sorvari@utu.fi	Sorvari, Jouni/I-5375-2014	Sorvari, Jouni/0000-0003-2668-7771				22	14	15	0	1	ENTOMOLOGICA FENNICA	HELSINKI	C/O ZOOLOGICAL MUSEUM P RAUTATIEKATU 13 UNIV HELSINKI, FIN-00014 HELSINKI, FINLAND	0785-8760			ENTOMOL FENNICA	Entomol. Fenn.	MAR 3	2006	17	1					1	7					7	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	021DE	WOS:000235962900001					2022-03-24	
J	Shoemaker, DD; Ross, KG				Shoemaker, DD; Ross, KG			Effects of social organization on gene flow in the fire ant Solenopsis invicta	NATURE			English	Article							ALTERNATIVE ADAPTATIONS; SYMPATRIC SPECIATION; HYMENOPTERA; FORMICIDAE; EVOLUTION; SELECTION; INSECTS; QUEENS; COMPETITION; COLONIES	A CONTROVERSIAL model of speciation proposes that the development of alternative social organizations within populations of group-living animals may drive the inception of reproductive isolation(1-3). The alternative social behaviours, which are selectively favoured in some social or ecological contexts, may be correlated with distinctive reproductive traits such that significant barriers to interbreeding emerge between coexisting social variants. Evidence for this mode of speciation is almost non-existent(3-8), but it provides one of the most compelling mechanisms for sympatric sepciation(3,8) and could conceivably explain many species origins. Here we examine variation in mitochondrial DNA and two unique nuclear genes to demonstrate that gene flow between sympatric social forms of the fire ant Solenopsis invicta is restricted to only one of four possible routes. The loss of the other routes results from incompatibilities in the social systems of the two forms, demonstrating the potential for social selection to generate significant barriers to gene flow and to initiate reproductive isolation.	UNIV GEORGIA, DEPT ENTOMOL, ATHENS, GA 30602 USA; UNIV ROCHESTER, DEPT BIOL, ROCHESTER, NY 14627 USA					Shoemaker, DeWayne/0000-0003-3659-8393				28	73	76	0	12	NATURE PUBLISHING GROUP	LONDON	MACMILLAN BUILDING, 4 CRINAN ST, LONDON N1 9XW, ENGLAND	0028-0836			NATURE	Nature	OCT 17	1996	383	6601					613	616		10.1038/383613a0			4	Multidisciplinary Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Science & Technology - Other Topics	VM755	WOS:A1996VM75500050					2022-03-24	
J	Kitthawee, S; Dujardin, JP				Kitthawee, Sangvorn; Dujardin, Jean-Pierre			The Diachasmimorpha longicaudata complex: Reproductive isolation and geometric patterns of the wing	BIOLOGICAL CONTROL			English	Article						Diachasmimorpha longicaudata; Thailand; Cryptic species; Crossing experiments; Morphometrics	FLIES DIPTERA; HYMENOPTERA; MORPHOMETRICS; PSYCHODIDAE; TEPHRITIDAE; BRACONIDAE	Diachasmimorpha longicaudata is an endoparasitoid of Tephritid fruit fly larvae and is regarded as an important biocontrol agent. However, it is likely that under this specific name several biological species may be contained, the correct identification of which is essential for effective use in control programs. In this paper, three populations (DLA, DLB and DLBB) of D. longicaudata designated according to geography and/or natural hosts were reared in the same laboratory. They were tested for reproductive compatibility and characterized by morphometric analyzes. Forced-contact mating technique showed either complete lack of inter-population reproductive compatibility or the production of rare, sterile female offspring. The three populations, indistinguishable on the basis of morphological characters alone, were readily identified by the geometry of the wing. Results strongly suggest that the DLA, DLB and DLBB are distinct biological species, and highlight the usefulness of wing geometry to distinguish them. (C) 2009 Elsevier Inc. All rights reserved.	[Kitthawee, Sangvorn] Mahidol Univ, Fac Sci, Dept Biol, Bangkok 10400, Thailand; [Dujardin, Jean-Pierre] Mahidol Univ, Ctr Excellence Vectors & Vector Borne Dis CVVD, Fac Sci, Bangkok 10400, Thailand; [Dujardin, Jean-Pierre] UMR IRD CNRS 2724, F-34394 Montpellier, France		Kitthawee, S (corresponding author), Mahidol Univ, Fac Sci, Dept Biol, Rama VI Rd, Bangkok 10400, Thailand.	grskt@mahidol.ac.th			Thailand Research FundThailand Research Fund (TRF); Commission on Higher Education [RMU5080060]; TRF/BIOTECThailand Research Fund (TRF) [BRT R_251010]	To R.A. Wharton for helping in the morphological identification of the biological material used in this study. To A. Henry for critical reading of the paper. This work was supported by the Thailand Research Fund and the Commission on Higher Education, RMU5080060, and by the TRF/BIOTEC Special Program for Biodiversity Research and Training, BRT R_251010.		30	15	16	0	4	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1049-9644	1090-2112		BIOL CONTROL	Biol. Control	OCT	2009	51	1					191	197		10.1016/j.biocontrol.2009.06.011			7	Biotechnology & Applied Microbiology; Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Biotechnology & Applied Microbiology; Entomology	547LK	WOS:000273889800025					2022-03-24	
J	Shoemaker, DD; Ahrens, ME; Ross, KG				Shoemaker, DD; Ahrens, ME; Ross, KG			Molecular phylogeny of fire ants of the Solenopsis saevissima species-group based on mtDNA sequences	MOLECULAR PHYLOGENETICS AND EVOLUTION			English	Article						fire ants; mtDNA; introgression; phylogeny; reproductive isolation; Solenopsis	MITOCHONDRIAL-DNA; GENETIC-STRUCTURE; GROUP HYMENOPTERA; EVOLUTION; WOLBACHIA; HYBRID; ORGANIZATION; POPULATIONS; FORMICIDAE; SPECIATION	The systematics of South American fire ants (Solenopsis saevissima species-group) has been plagued by difficulties in recognizing species and their relationships on the basis of morphological characters. We surveyed mtDNA sequences from 623 individuals representing 13 described and undescribed species within the species-group and 18 individuals representing other major Solenopsis lineages to generate a phylogeny of the mitochondrial genome. Our analyses support the monophyly of the S. saevissima species-group, consistent with a single Neotropical origin and radiation of this important group of ants, as well as the monophyly of the socially polymorphic species within the group, consistent with a single origin of polygyny (multiple queens per colony) as a derived form of social organization. The mtDNA sequences of the inquiline social parasite S. daguerrei form a clade that appears to be distantly related to sequences from the several host species, consistent with the view that advanced social parasitism did not evolve via sympatric speciation of intraspecific parasites. An important general finding is that species-level polyphyly of the mtDNA appears to be the rule in this group of ants. The existence of multiple divergent mtDNA lineages within several nominal species (including the pest S. invicta) suggests that the pattern of widespread polyphyly often stems from morphological delimitation that overcircumscribes species. However, in two cases the mtDNA polyphyly likely results from recent interspecific hybridization. While resolving species boundaries and relationships is important for understanding general patterns of diversification of South American fire ants, these issues are of added importance because invasive fire ants are emerging as global pests and becoming important model organisms for evolutionary research. (c) 2005 Elsevier Inc. All rights reserved.	Univ Wisconsin, Dept Entomol, Madison, WI 53706 USA; Univ Georgia, Dept Entomol, Athens, GA 30602 USA		Shoemaker, DD (corresponding author), Univ Wisconsin, Dept Entomol, 643 Russell Labs,1630 Linden Dr, Madison, WI 53706 USA.	dshoemak@entomology.wise.edu; meahrens@wisc.edu; kenross@uga.edu		Shoemaker, DeWayne/0000-0003-3659-8393				65	50	52	3	20	ACADEMIC PRESS INC ELSEVIER SCIENCE	SAN DIEGO	525 B ST, STE 1900, SAN DIEGO, CA 92101-4495 USA	1055-7903	1095-9513		MOL PHYLOGENET EVOL	Mol. Phylogenet. Evol.	JAN	2006	38	1					200	215		10.1016/j.ympev.2005.07.014			16	Biochemistry & Molecular Biology; Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Evolutionary Biology; Genetics & Heredity	000KW	WOS:000234461700016	16172006				2022-03-24	
J	Jowers, MJ; Amor, F; Ortega, P; Lenoir, A; Boulay, RR; Cerda, X; Galarza, JA				Jowers, Michael J.; Amor, Fernando; Ortega, Patrocinio; Lenoir, Alain; Boulay, Raphael R.; Cerda, Xim; Galarza, Juan A.			Recent speciation and secondary contact in endemic ants	MOLECULAR ECOLOGY			English	Article						insects; population genetics; phylogeography; speciation; behaviour/social evolution	SEXUAL SELECTION; CATAGLYPHIS HYMENOPTERA; CUTICULAR HYDROCARBONS; DNA; EVOLUTION; POLYMORPHISM; PHYLOGENY; SOFTWARE; FORMICIDAE; MORPHOLOGY	Gene flow is the main force opposing divergent selection, and its effects are greater in populations in close proximity. Thus, complete reproductive isolation between parapatric populations is not expected, particularly in the absence of ecological adaptation and sharp environmental differences. Here, we explore the biogeographical patterns of an endemic ant species, Cataglyphis floricola, for which two colour morphs (black and bicolour) coexist in parapatry throughout continuous sandy habitat in southern Spain. Discriminant analyses of six biometric measurements of male genitalia and 27 cuticular hydrocarbons reveal high differentiation between morphs. Furthermore, the low number of shared alleles derived from nuclear markers (microsatellites) between the morphs at their contact zone suggests the absence of recent gene flow. Mitochondrial DNA (COI) phylogenetic analysis and median-joining networks show that the black morph is basal to the bicolour morph, with unique haplotypes recovered for each morph. Mismatch distribution analysis and Bayesian skyline plots suggest that they are undergoing different demographic changes, with the bicolour and black morphs at demographic equilibrium and expansion, respectively. Thus, our results show complete reproductive isolation between the two colour morphs as evidenced from genetic, chemical and morphological data. We suggest that these divergence events could be explained by historical vicariance during the Pleistocene, in which reproductive traits experienced strong divergent selection between the morphs initiating or culminating speciation.	[Jowers, Michael J.; Amor, Fernando; Ortega, Patrocinio; Cerda, Xim] CSIC, Estn Biol Donana, Seville 41092, Spain; [Jowers, Michael J.; Boulay, Raphael R.] Univ Granada, Fac Ciencias, Dept Biol Anim, E-18071 Granada, Spain; [Lenoir, Alain; Boulay, Raphael R.] Univ Tours, CNRS, UMR 6035, Fac Sci,IRBI, F-37200 Tours, France; [Galarza, Juan A.] Univ Jyvaskyla, Ctr Excellence Biol Interact, Dept Biol & Environm Sci, Jyvaskyla 40500, Finland		Galarza, JA (corresponding author), Univ Jyvaskyla, Dept Biol & Environm Sci, Ctr Excellence Biol Interact, Survontie 9, Jyvaskyla 40500, Finland.	juan.galarza@jyu.fi	Jowers, Michael/AAT-8514-2021; Cerda, Xim/P-6461-2014; Boulay, Raphael/I-3735-2015	Cerda, Xim/0000-0002-3222-2471; Boulay, Raphael/0000-0002-0138-0856; Jowers, Michael J/0000-0001-8935-5913; Galarza, Juan/0000-0003-3938-1798	Spanish Ministerio de Ciencia e InnovacionInstituto de Salud Carlos IIISpanish Government [CGL2009-12472, CGL2009-09690 MONTES]; FEDER (European Regional Development Fund)European Commission; Spanish Ministerio de Economia y CompetitividadSpanish Government [CGL2012-36181]; FEDEREuropean Commission	We are grateful to Ana Carvajal for DNA extractions and assistance in the field. We thank David Aragones, Isabel Afan and Ruben Solis (LAST-EBD) for their assistance with GIS analyses and to Prof. Alberto Tinaut for comments during the FA thesis committee and also Dr. Antonio Rodriguez-Ramirez for his help with the geology of the area. Cristina Vaquero, from theElectron Microscopy Service of the University of Seville, helped us with the electron photographs. We thank the comments of subject editor Prof. Sean Schoville and five anonymous reviewers, who allowed us to improve the manuscript. This work was funded by grants CGL2009-12472 and CGL2009-09690 MONTES from the Spanish Ministerio de Ciencia e Innovacion and FEDER (European Regional Development Fund) and CGL2012-36181 from the Spanish Ministerio de Economia y Competitividad and FEDER. All experiments comply with current Spanish legislation.		62	11	11	1	76	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0962-1083	1365-294X		MOL ECOL	Mol. Ecol.	MAY	2014	23	10					2529	2542		10.1111/mec.12749			14	Biochemistry & Molecular Biology; Ecology; Evolutionary Biology	Science Citation Index Expanded (SCI-EXPANDED)	Biochemistry & Molecular Biology; Environmental Sciences & Ecology; Evolutionary Biology	AH0KN	WOS:000335808900012	24720762				2022-03-24	
J	Leppanen, J; Seppa, P; Vepsalainen, K; Savolainen, R				Leppanen, J.; Seppa, P.; Vepsalainen, K.; Savolainen, R.			Mating isolation between the ant Myrmica rubra and its microgynous social parasite	INSECTES SOCIAUX			English	Article						Hybridization; Inquilinism; Reproductive isolation; Male production; Myrmica microrubra; Sympatric speciation	SYMPATRIC SPECIATION; MICROSATELLITE LOCI; HYMENOPTERA; HOST; HYM; DIVERGENCE; DNA; POLYMORPHISM; FORMICIDAE; INQUILINE	Sympatric speciation has been suggested for several pairs of social parasites and their hosts. Little is known, however, about how they have become reproductively isolated from each other. The ant Myrmica rubra has an intraspecific microgynous social parasite, which is probably speciating from its macrogynous host morph. Mating of the host and parasite is suggested to be spatially isolated, microgynes mating in the nest and macrogynes usually joining mating swarms. The mating biology of the microgyne is, however, still poorly known. We studied mating isolation and potential gene flow between these morphs by assessing whether host males are produced in naturally parasitized nests, and by testing experimentally cross-mating of the morphs when brought together. Both parasite and host males mated with both female morphs, but host males seemed to mate more often than the parasite males with their own kind. Although most males in the parasitized nests were produced by the parasites, the host queens and workers also produced some males, thus providing the morphs an opportunity for cross-mating. Previous studies have shown, however, that genetic divergence between sympatric parasite and host populations is substantial, which indicates that hybridization is rare. This implies that even if cross-mating between the morphs took place in the wild, introgression would be weak. Our results, together with earlier studies, indicate that the parasite and host of M. rubra are not fully reproductively isolated, even though gene flow between the morphs is restricted enough to allow ongoing speciation of the parasite.	[Leppanen, J.; Vepsalainen, K.; Savolainen, R.] Univ Helsinki, Dept Biosci, POB 65, FIN-00014 Helsinki, Finland; [Seppa, P.] Univ Helsinki, Dept Biosci, Ctr Excellence Biol Interact, POB 65, FIN-00014 Helsinki, Finland		Leppanen, J (corresponding author), Univ Helsinki, Dept Biosci, POB 65, FIN-00014 Helsinki, Finland.	jenni.leppanen@helsinki.fi	Seppä, Perttu/A-9900-2011	Santaharju, Jenni/0000-0002-7925-2715; Seppa, Perttu/0000-0001-5393-6943; Vepsalainen, Kari/0000-0002-9712-9323	Academy of FinlandAcademy of Finland [210523]; Ella and Georg Ehrnrooth foundation; Finnish Cultural FoundationFinnish Cultural FoundationFinnish IT center for science; Alfred Kordelin Foundation; Societas pro Fauna et Flora Fennica; Oskar Oflund Foundation; Otto A. Malm Foundation; Kuopio Naturalists' Society	Serge Aron, Laura Kvist and Bernhard Seifert made valuable comments on the manuscript and David Queller advised with the maximum likelihood analysis. This study was funded by the Academy of Finland (project no. 210523 to RS), the Ella and Georg Ehrnrooth foundation, the Finnish Cultural Foundation, the Alfred Kordelin Foundation, Societas pro Fauna et Flora Fennica, the Oskar Oflund Foundation, the Otto A. Malm Foundation and the Kuopio Naturalists' Society (to JL).		61	10	10	0	28	SPRINGER BASEL AG	BASEL	PICASSOPLATZ 4, BASEL, 4052, SWITZERLAND	0020-1812	1420-9098		INSECT SOC	Insect. Soc.	FEB	2016	63	1					79	86		10.1007/s00040-015-0438-y			8	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	DB6RA	WOS:000368641500009					2022-03-24	
