PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	Chinvinijkul, S; Srikachar, S; Kumjing, P; Kimjong, W; Sukamnouyporn, W; Polchaimat, N				Chinvinijkul, Suksom; Srikachar, Sunyanee; Kumjing, Phatchara; Kimjong, Weera; Sukamnouyporn, Weerawan; Polchaimat, Nongon			Inter-regional mating compatibility among Bactrocera dorsalis populations in Thailand (Diptera, Tephritidae)	ZOOKEYS			English	Article						Populations; different geographic origins; mating compatibility; field cages; sterile insect technique	ANASTREPHA-FRATERCULUS DIPTERA; ORIENTAL FRUIT-FLY; CERATITIS-CAPITATA DIPTERA; DACUS-DORSALIS; BEHAVIOR; PERFORMANCE; COMPLEX	Mating compatibility among recently colonized (wildish) populations of Bactrocera dorsalis (Hendel) from different geographic origins in Thailand was assessed through inter-regional mating tests. Outdoor octagonal nylon screen field cages containing single potted mango trees (Mangifera indica L.) were used. Sexual compatibility was determined using the index of sexual isolation (ISI), the male relative performance index (MRPI), and the female relative performance index (FRPI). The ISI values indicated that the northern population of B. dorsalis from Chiang Mai province was sexually compatible with the southern population of B. dorsalis (previously B. papayae) from Nakhon Si Thammarat province. The MRPI values showed that the northern males had a slightly higher tendency to mate than southern males, while the FRPI data reflected that females of both origins participated equally in matings. In all combinations there were no differences between homotypic and heterotypic couples in mating latency. Southern males tended to mate first with southern females, followed by northern males mating with northern females, while the latest matings involved heterotypic couples, in particular northern males mating with southern females. Overall, more couples were collected from higher parts of the field cage and the upper tree canopy, while there were no differences between the origins of flies in terms of elevation of couples within the cage. Laboratory assessments of fecundity showed no differences in the average number of eggs resulting from inter-regional crosses. Development of immature stages was also equal in the two hybrid crosses, with no differences found in the number of pupae produced, percentage pupal recovery, and percent adult emergence. The practical implication of this study is that colony of B. dorsalis derived from any northern or southern region of Thailand can potentially be used in sterile insect technique programs against this pest.	[Chinvinijkul, Suksom; Kumjing, Phatchara; Kimjong, Weera; Sukamnouyporn, Weerawan] Minist Agr & Cooperat, Dept Agr Extens, Bangkok 10900, Thailand; [Srikachar, Sunyanee; Polchaimat, Nongon] Minist Agr & Cooperat, Dept Agr, Bangkok 10900, Thailand		Chinvinijkul, S (corresponding author), Minist Agr & Cooperat, Dept Agr Extens, Bangkok 10900, Thailand.	chinvinijkuls@gmail.com			International Atomic Energy AgencyInternational Atomic Energy Agency [16103]	We are grateful to Karen Armstrong, Senior Research Scientist of Diagnostics for Biosecurity, Lincoln University, Christchurch, New Zealand and her staff for the genetic analyses of the flies to confirm our morphological species identification. Also we thank Suk Ling Wee, School of Environmental & Natural Resource Sciences, Faculty of Science & Technology, Universiti Kebangsaan Malaysia and Alvin Hee, Laboratory of Entomology and Chemical Ecology, Department of Biology, Faculty of Science, Universiti Putra Malaysia, who both worked hard on pheromone analyses of the flies to confirm the identification of our populations. We are deeply appreciative to Mark Schutze and Marc De Meyer who helped to edit and complete the manuscript. We are very obliged to the persons who assisted us in the collection of fruit and in providing the materials to perform the experiments: Rangson Chinvinijkul, Yupa Chinvinijkul, Prawing Songargin, Savittee Kumjing and Savittee Tipanee; additionally fruit flies collected were indentified by the team from the Department of Agriculture, in particular Boonlap Khotchabang. We also thank Supattra Sunanta, Artharn Rasamitat, Chuchart Santatkarn and Chaleompon Khaisuan for their assistance in the field cages. Finally we gratefully acknowledge the International Atomic Energy Agency for the financial support for IAEA Research Contract No. 16103 "Thailand Resolution of Bactrocera dorsalis complex" as part of the Co-ordinated Research Project: Resolution of Cryptic Species Complexes of Tephritid Pests to Overcome Constraints to SIT Application and International Trade, as well as to Jorge Hendrichs and Anita Pavkovic for their kind support.		31	5	6	1	6	PENSOFT PUBL	SOFIA	12 PROF GEORGI ZLATARSKI ST, SOFIA, 1700, BULGARIA	1313-2989	1313-2970		ZOOKEYS	ZooKeys		2015		540			SI		299	311		10.3897/zookeys.540.6568			13	Zoology	Science Citation Index Expanded (SCI-EXPANDED)	Zoology	CY5FJ	WOS:000366433200014	26798264	Green Published, gold, Green Submitted			2022-03-29	
J	Raga, A; Prestes, DAO; Souza, MF; Sato, ME; Siloto, RC; Guimaraes, JA; Zucchi, RA				Raga, A; Prestes, DAO; Souza, MF; Sato, ME; Siloto, RC; Guimaraes, JA; Zucchi, RA			Fruit fly (Diptera : Tephritoidea) infestation in citrus in the state of Sao Paulo, Brazil	NEOTROPICAL ENTOMOLOGY			English	Article						Insecta; Tephritidae; Lonchaeidae; infestation index	PARASITOIDS	From February 1998 to May 2000, fruits of different citrus varieties and hybrids were collected in order to assess the fruit fly infestation levels and tephritoid/parasitoid complex in the state of Sao Paulo. A total of 12,239 fruits (1,416.93 kg) was collected in 25 municipalities. From all the samples 5,252 puparia and 3,039 adults of Tephritoidea were recovered. About 78.1% of all adults collected were Tephritidae [77.1% de Anastrepha sp. and 1.0% de Ceratitis capitata (Wied.)] and 21.9% were Lonchaeidae (Neosilba spp.). All females of Anastrepha were identified as A. fraterculus (Wied.). Adults of Braconidae, Diapriidae and Eucoilinae emerged from the citrus samples. Mean infestation indices were 0.4 puparium/fruit and 3.70 puparia/kg of fruits. Sweet oranges were the most susceptible to Tephritoidea infestations when the number of puparia/fruit was considered. In isolated samples, 'Cravo mandarin' (Citrus reticulata) and sour orange (Citrus aurantium) showed the highest infestation indices (3.4 and 2.4 puparia/fruit, respectively). Some samples of 'Kunquat" (Fortunella sp.) and 'Cravo' mandarin reached high levels of infestation (64.0 and 37.9 puparia/kg of fruits, respectively). The sweet oranges were the most susceptible to Tephritoidea infestations in the state of Sao Paulo. The parasitoid Opiinae D. areolatus was the most abundant braconid species.	Inst Biol, Campinas, SP, Brazil; EMBRAPA, Agroind Trop, BR-60511110 Fortaleza, Ceara, Brazil; Univ Sao Paulo, ESALQ, Dept Entomol Fitopatol & Zool Agricola, BR-13418900 Piracicaba, SP, Brazil		Raga, A (corresponding author), Inst Biol, C Postal 70, Campinas, SP, Brazil.	adalton@biologico.sp.gov.br	Raga, Adalton/C-8485-2012; Zucchi, Roberto/D-7738-2012; Guimarães, Jorge Anderson/C-1089-2014; Sato, Mário/AAD-1386-2020	Raga, Adalton/0000-0002-4562-2562; Zucchi, Roberto/0000-0001-9861-7460; Guimarães, Jorge Anderson/0000-0003-3907-3736; Sato, Mário/0000-0001-5947-7717				24	22	29	0	5	ENTOMOLOGICAL SOC BRASIL	LONDRINA,	CAIXA POSTAL 481, 86001-970 LONDRINA,, PR, BRAZIL	1519-566X	1678-8052		NEOTROP ENTOMOL	Neotrop. Entomol.	JAN-FEB	2004	33	1					85	89		10.1590/S1519-566X2004000100015			5	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	865ZD	WOS:000224741800015		hybrid			2022-03-29	
J	Zoure, AA; Noel, G; Sombie, A; Somda, Z; Badolo, A; Francis, F				Zoure, Abdou Azaque; Noel, Gregoire; Sombie, Aboubacar; Somda, Zephirin; Badolo, Athanase; Francis, Frederic			Genetic analysis and population structure of the Anopheles gambiae complex from different ecological zones of Burkina Faso	INFECTION GENETICS AND EVOLUTION			English	Article						Anopheles gambiae s.l.; rDNA; COI; genetic structure; Burkina Faso	MOLECULAR-FORMS; MALARIA VECTOR; CRYPTIC SUBGROUP; DIPTERA; PHYLOGENY; CULICIDAE; MOSQUITOS; SUGGESTS; S.S.; CLASSIFICATION	The Anopheles gambiae complex (Diptera: Culicidae) is the most important vector for malaria in Sub-Saharan Africa, besides other vectors such as Anopheles funestus. Malaria vector control should encompass specific identification, genetic diversity and population structure of An. gambiae to design vector control strategies. The aim of this study was to determine the distribution of sibling species of the An. gambiae complex according to climatic regions related to cotton-growing or cotton-free areas by using polymerase chain reaction-restriction fragment length polymorphism (PCR-RFLP). Then, variation in mitochondrial cytochrome c oxidase 1 (COI) was used to assess the genetic structure within and between populations from our selected ecological zones. At the sibling species level, the following proportions were found across all samples (n = 180): An. coluzzii 65.56%, An. gambiae stricto sensu (s.s). 21.11%, and An. arabiensis 3.33%. Hybrids between An. gambiae s.s. and An. coluzzii (7.78%) and hybrids between An. coluzzii and An. arabiensis (2.22%) were found. The phylogenetic tree and Integer Neighbour-Joining (IntNJ) haplotype network did not reveal any distinct genetic structure pattern related to climatic or agricultural conditions in Burkina Faso. The Fst (Wright's F-statistic) values close to zero showed a free gene flow and no differentiation in An. gambiae complex populations. Furthermore, neutrality indices calculated by Tajima's D, Fu and Li's D*, Fu and Li's F*, Fu's Fs tests suggested an excess of rare mutations in the populations. Overall, variation in the proportions of An. gambiae s.s., An. coluzzii and An. arabiensis was found according to climatic regions, but COI analysis did not evidence any population structuring of the An. gambiae complex. These scientific contributions can be used as a basis for further in-depth study of the genetic diversity of the An. gambiae complex for epidemiological risk assessment of malaria in Burkina Faso.	[Zoure, Abdou Azaque; Noel, Gregoire; Francis, Frederic] Univ Liege, Gembloux Agrobio Tech, TERRA, Funct & Evolutionary Entomol, Passage Deportes 2, B-5030 Gembloux, Belgium; [Zoure, Abdou Azaque] IRSS, Inst Hlth Sci Res, CNRST, Dept Biomed & Publ Hlth, 03 BP 7192, Ouagadougou, Burkina Faso; [Sombie, Aboubacar; Somda, Zephirin; Badolo, Athanase] Univ Joseph KI ZERBO, Lab Entomol Fondamentale & Appl, UFR, SVT, BP 7021, Ouagadougou 03, Burkina Faso		Zoure, AA (corresponding author), Univ Liege, Gembloux Agrobio Tech, TERRA, Funct & Evolutionary Entomol, Passage Deportes 2, B-5030 Gembloux, Belgium.	abdouazaque@gmail.com	ZOURE, Abdou Azaque/AAP-7879-2021; Noel, gregoire/AAQ-2212-2021; ZOURE, Abdou/ABE-4901-2020	ZOURE, Abdou Azaque/0000-0002-9423-024X; Noel, gregoire/0000-0001-5994-1022; 				91	1	1	2	10	ELSEVIER	AMSTERDAM	RADARWEG 29, 1043 NX AMSTERDAM, NETHERLANDS	1567-1348	1567-7257		INFECT GENET EVOL	Infect. Genet. Evol.	JUL	2020	81								104261	10.1016/j.meegid.2020.104261			12	Infectious Diseases	Science Citation Index Expanded (SCI-EXPANDED)	Infectious Diseases	LN1FH	WOS:000532689800017	32092481				2022-03-29	
J	Schoener, E; Uebleis, SS; Butter, J; Nawratil, M; Cuk, C; Flechl, E; Kothmayer, M; Obwaller, AG; Zechmeister, T; Rubel, F; Lebl, K; Zittra, C; Fuehrer, HP				Schoener, Ellen; Uebleis, Sarah Susanne; Butter, Julia; Nawratil, Michaela; Cuk, Claudia; Flechl, Eva; Kothmayer, Michael; Obwaller, Adelheid G.; Zechmeister, Thomas; Rubel, Franz; Lebl, Karin; Zittra, Carina; Fuehrer, Hans-Peter			Avian Plasmodium in Eastern Austrian mosquitoes	MALARIA JOURNAL			English	Article							CULEX-PIPIENS MOSQUITOS; RELICTUM LINEAGES PSGS1; WEST-NILE-VIRUS; MALARIA PARASITES; DIAGNOSTICS UNDERESTIMATE; HAEMOSPORIDIAN PARASITES; BLOODMEAL IDENTIFICATION; COMPLETE SPOROGONY; DIPTERA-CULICIDAE; PREVALENCE	Background: Insect vectors, namely mosquitoes (Diptera: Culicidae), are compulsory for malaria parasites (Plasmodium spp.) to complete their life cycle. Despite this, little is known about vector competence of different mosquito species for the transmission of avian malaria parasites. Methods: In this study, nested PCR was used to determine Plasmodium spp. occurrence in pools of whole individuals, as well as the diversity of mitochondrial cytochrome b gene sequences in wild-caught mosquitoes sampled across Eastern Austria in 2013-2015. Results: A total of 45,749 mosquitoes in 2628 pools were collected, of which 169 pools (6.43%) comprising 9 mosquito species were positive for avian Plasmodium, with the majority of positives in mosquitoes of Culex pipiens s.l./Culex torrentium. Six different avian Plasmodium lineages were found, the most common were Plasmodium vaughani SYAT05, Plasmodium sp. Linn1 and Plasmodium relictum SGS1. In 2014, mosquitoes of the Culex pipiens complex were genetically identified and Culex pipiens f. pipiens presented with the highest number of avian Plasmodium positives (n = 37; 16.74%). Despite this, the minimum infection rate (MIR) was highest in Culex torrentium (5.36%) and Culex pipiens f. pipiens/ f. molestus hybrids (5.26%). During 2014 and 2015, seasonal and annual changes in Plasmodium lineage distribution were also observed. In both years P. vaughani SYAT05 dominated at the beginning of the sampling period to be replaced later in the year by P. relictum SGS1 (2014) and Plasmodium sp. Linn1 (2015). Conclusions: This is the first large-scale study of avian Plasmodium parasites in Austrian mosquitoes. These results are of special interest, because molecular identification of the taxa of the Cx. pipiens complex and Cx. torrentium enabled the determination of Plasmodium prevalence in the different mosquito taxa and hybrids of this complex. Since pools of whole insects were used, it is not possible to assert any vector competence in any of the examined mosquitoes, but the results are nonetheless valuable in providing an overview of avian Plasmodium species and lineages present in Austria.	[Schoener, Ellen; Uebleis, Sarah Susanne; Butter, Julia; Nawratil, Michaela; Cuk, Claudia; Flechl, Eva; Kothmayer, Michael; Zittra, Carina; Fuehrer, Hans-Peter] Univ Vet Med Vienna, Inst Parasitol, Dept Pathobiol, Vet Pl 1, A-1210 Vienna, Austria; [Obwaller, Adelheid G.] Fed Minist Def & Sports, Div Sci Res & Dev, Vienna, Austria; [Zechmeister, Thomas] Biol Stn Lake Neusiedl, Burgenland, Austria; [Rubel, Franz; Lebl, Karin] Univ Vet Med Vienna, Inst Vet Publ Hlth, Dept Farm Anim & Vet Publ Hlth, Vet Pl 1, A-1210 Vienna, Austria		Fuehrer, HP (corresponding author), Univ Vet Med Vienna, Inst Parasitol, Dept Pathobiol, Vet Pl 1, A-1210 Vienna, Austria.	hans-peter.fuehrer@vetmeduni.ac.at	Zittra, Carina/O-1445-2019; Rubel, Franz/I-7409-2012; Lebl, Karin/B-8519-2014; Fuehrer, Hans-Peter/J-9055-2019; Rubel, Franz/ABD-2867-2021	Zittra, Carina/0000-0002-8963-6421; Rubel, Franz/0000-0002-0048-7379; Lebl, Karin/0000-0001-8818-2483; Fuehrer, Hans-Peter/0000-0002-4178-0133; Rubel, Franz/0000-0002-0048-7379	ERA-Net BiodivERsA; National Funders [FWF I-1437, ANR-13-EBID-0007-01]; DFG BiodivERsA of the BiodivERsAGerman Research Foundation (DFG) [KL 2087/6-1]; Austrian Science Fund (FWF)Austrian Science Fund (FWF) [I 1437] Funding Source: researchfish	This research was funded by the ERA-Net BiodivERsA, with the National Funders FWF I-1437, ANR-13-EBID-0007-01 and DFG BiodivERsA KL 2087/6-1 as part of the 2012-13 BiodivERsA call for research proposals.		50	14	14	2	13	BMC	LONDON	CAMPUS, 4 CRINAN ST, LONDON N1 9XW, ENGLAND		1475-2875		MALARIA J	Malar. J.	SEP 29	2017	16								389	10.1186/s12936-017-2035-1			12	Infectious Diseases; Parasitology; Tropical Medicine	Science Citation Index Expanded (SCI-EXPANDED)	Infectious Diseases; Parasitology; Tropical Medicine	FI7XC	WOS:000412212000002	28962620	Green Published, gold			2022-03-29	
J	Rull, J; Abraham, S; Kovaleski, A; Segura, DF; Islam, A; Wornoayporn, V; Dammalage, T; Tomas, US; Vera, MT				Rull, J.; Abraham, S.; Kovaleski, A.; Segura, D. F.; Islam, A.; Wornoayporn, V.; Dammalage, T.; Tomas, U. Santo; Vera, M. T.			Random mating and reproductive compatibility among Argentinean and southern Brazilian populations of Anastrepha fraterculus (Diptera: Tephritidae)	BULLETIN OF ENTOMOLOGICAL RESEARCH			English	Article						Anastrepha fraterculus; cryptic species; reproductive compatibility; sterile insect technique; area-wide	COMPLEX DIPTERA; BIOCHEMICAL SYSTEMATICS; BEHAVIOR; MEXICAN; DISPERSAL	As a prerequisite for area-wide application of the sterile insect technique in an area encompassing northern Argentina and southern Brazil, prezygotic and postzygotic reproductive compatibility among three geographically distant populations in the area was tested. In field cages, sexually mature adults of each population were found to be sexually compatible, mating duration was not affected by fly origin and there was no clear evidence of spatial partition of mating location. In the laboratory, homotypic and heterotypic crosses for all possible combinations displayed similar levels of fertility and yielded F1 adults without distortion of the sex ratio. Finally, F1 hybrid and parental adults produced equally viable F2 eggs. Put together, our results and those from earlier studies suggest that a large area, ranging from Buenos Aires to the surroundings of Sao Paulo, could be managed using a single A. fraterculus mass-reared strain. At the northern margin of this area, two A. fraterculus morphotypes appear to coexist in sympatry. We delineate future research to further delimit the distribution of the aff1 morphotype (Argentina-southern Brazil) and to gain insight into evolutionary patterns producing divergence and radiation of tropical fruit fly species.	[Rull, J.] Inst Ecol AC, Xalapa 91000, Veracruz, Mexico; [Abraham, S.; Vera, M. T.] UNT, Fac Agron & Zootecnia, Dept Sanidad Vegetal, Catedra Terapeut Vegetal, San Miguel De Tucuman, Tucuman, Argentina; [Abraham, S.; Segura, D. F.; Vera, M. T.] CABA, CONICET, Buenos Aires, DF, Argentina; [Kovaleski, A.] Embrapa Uva & Vinho, Estacao Expt Vacaria, Vacaria, Brazil; [Segura, D. F.] INTA Castelar, Inst Genet EA Favret, Buenos Aires, DF, Argentina; [Kovaleski, A.; Islam, A.; Wornoayporn, V.; Dammalage, T.; Tomas, U. Santo] FAO IAEA Agr & Biotechnol Labs, Insect Pest Control Lab, Seibersdorf, Austria		Rull, J (corresponding author), Inst Ecol AC, Apartado Postal 63, Xalapa 91000, Veracruz, Mexico.	juan.rull@inecol.edu.mx	Vera, Maria Teresa/ABB-9399-2020; Rull, Juan/M-5706-2019	Segura, Diego Fernando/0000-0003-2927-9028; Vera, Maria Teresa/0000-0002-1446-6042; Segura, Diego/0000-0001-7714-6559	FAO/IAEAInternational Atomic Energy Agency [16038]; EMBRAPAEmpresa Brasileira de Pesquisa Agropecuaria (EMBRAPA)	We are grateful to Sohel Ahmad and Marc Schutze for assistance during field cage trials, to Andrew Jessup, Marc Vreysen, Jorge Hendrichs, Jesus Reyes and Rui Pereira for their support during the entire experimental process at the FAO/IAEA Agriculture and Biotechnology Laboratories in Seibersdorf Austria. To Magali Evrard, Adrene Despars and Anne Lorenz for helping with permits, transfers, paperwork and supplies. Funding was provided through a research contract (16038) as part of the FAO/IAEA Coordinated Research Project on Resolution of cryptic species complexes of Tephritid pests to overcome constraints to SIT and international trade as well as a FAO/IAEA consultancy to JR and a sabbatical leave fellowship provided by EMBRAPA to AK.		36	30	30	0	11	CAMBRIDGE UNIV PRESS	CAMBRIDGE	EDINBURGH BLDG, SHAFTESBURY RD, CB2 8RU CAMBRIDGE, ENGLAND	0007-4853	1475-2670		B ENTOMOL RES	Bull. Entomol. Res.	AUG	2012	102	4					435	443		10.1017/S0007485312000016			9	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	978VC	WOS:000306772900007	22360877				2022-03-29	
J	Morgan, DJW; Reitz, SR; Atkinson, PW; Trumble, JT				Morgan, DJW; Reitz, SR; Atkinson, PW; Trumble, JT			The resolution of Californian populations of Liriomyza huidobrensis and Liriomyza trifolii (Diptera : Agromyzidae) using PCR	HEREDITY			English	Article						genetic marker; leafminer; Liriomyza huidobrensis; Liriomyza trifolii; RAPD-PCR	POLYMERASE CHAIN-REACTION; QUANTITATIVE GENETICS; LARVAL PERFORMANCE; ARBITRARY PRIMERS; INSECT HERBIVORE; RAPD-PCR; IDENTIFICATION; POLYPHAGY; MARKERS	Liriomyza trifolii (Burgess) and Liriomyza huidobrensis (Blanchard) are important vegetable pests in California. Populations of each species differ in their impact in central and southern regions. This difference may be explained by geographical or host plant differences in each of the regions. We used random amplified polymorphic DNA polymerase chain reactions to assess genetic differences between two laboratory populations of each species collected from central and southern California. Individual L. trifolii from the two regions could be discriminated by the presence/absence of PCR products. No such qualitative differences were apparent in PCR products amplified from L. huidobrensis individuals, but the origins of individuals could be differentiated using a bootstrap analysis of marker frequencies. Marker primers were used to compare held and laboratory individuals. No evidence was found for the existence of further populations or of hybrid populations in central and southern California. The distribution of populations of L. huidobrensis was explained completely by geographical differences. As a consequence of the absence of leafminer infestations on the same host plant varieties in both regions, factors governing L. trifolii population distribution differences were less apparent. The presence of the same host plant varieties at both sites suggests that the two L. trifolii populations differ in host plant preference.	Univ Calif Riverside, Dept Entomol, Riverside, CA 92521 USA; Florida A&M Univ, Ctr Biol Control, USDA ARS, Tallahassee, FL 32307 USA		Trumble, JT (corresponding author), Univ Calif Riverside, Dept Entomol, Riverside, CA 92521 USA.		Reitz, Stuart/B-7667-2008; Reitz, Stuart/AAC-4467-2019					21	28	35	0	2	BLACKWELL SCIENCE LTD	OXFORD	P O BOX 88, OSNEY MEAD, OXFORD OX2 0NE, OXON, ENGLAND	0018-067X			HEREDITY	Heredity	JUL	2000	85	1					53	61		10.1046/j.1365-2540.2000.00731.x			9	Ecology; Evolutionary Biology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Environmental Sciences & Ecology; Evolutionary Biology; Genetics & Heredity	347PT	WOS:000088938900007	10971691	Bronze			2022-03-29	
J	Iwahashi, O				Iwahashi, O			Distinguishing between two sympatric species, Bactrocera occipitalis and B-philippinensis (Diptera : Tephritidae), based on aedeagal length	ANNALS OF THE ENTOMOLOGICAL SOCIETY OF AMERICA			English	Article						fruit flies; Bactrocera dorsalis complex; Bactrocera occipitalis; Bactrocera philippinensis; sympatric species; aedeagal length		A simple method based on the length of aedeagus was applied to identify fruit ny males on Guimaras Island, Philippines, where 2 species of Bactrocera are are sympatric. Males with aedeagal length of <2.81 mm are Bactrocera occipitalis (Drew & Hancock), and those of >2.89 mm are B. philippinensis (Drew & Hancock). It was notable that the length of the aedeagus is not strongly affected by the body size. The relationship between descriptive scores based on 6 characters and aedeagal length indicated that the males that have scores of 6.0-3.0 have an aedeagal length of <2.81 mm (i.e., B, philippinensis): males with scores of 2.0-0 have aedeagal lengths of >2.89 mm (i.e., B. occipitalis); and those between 2.81 and 2.98 nun are considered hybrids of the 2 species, although its rate was very low (1.0%). However, males scored at 2.5 were composed of both species. Ultimately, 95% of B. occipitalis and 89% of B. philippinensis could be correctly identified using 2 characters, the lateral marks on tergite 4 and the depth of the wing's costal band.	Univ Ryukyus, Coll Agr, Okinawa 9030213, Japan		Iwahashi, O (corresponding author), Univ Ryukyus, Coll Agr, Okinawa 9030213, Japan.							6	22	25	0	0	ENTOMOL SOC AMER	LANHAM	9301 ANNAPOLIS RD, LANHAM, MD 20706 USA	0013-8746			ANN ENTOMOL SOC AM	Ann. Entomol. Soc. Am.	MAR	1999	92	2					182	187		10.1093/aesa/92.2.182			6	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	182PA	WOS:000079506300004					2022-03-29	
J	GOODING, RH				GOODING, RH			GENETIC-BASIS OF STERILITY IN HYBRIDS FROM CROSSES OF GLOSSINA-MORSITANS-SUBMORSITANS AND GLOSSINA-MORSITANS-MORSITANS (DIPTERA, GLOSSINIDAE)	GENOME			English	Article											GOODING, RH (corresponding author), UNIV ALBERTA,DEPT ENTOMOL,EDMONTON T6G 2E3,ALBERTA,CANADA.							13	10	10	0	0	NATL RESEARCH COUNCIL CANADA	OTTAWA	RESEARCH JOURNALS, MONTREAL RD, OTTAWA ON K1A 0R6, CANADA	0831-2796			GENOME	Genome	JUN	1989	32	3					479	485		10.1139/g89-472			7	Biotechnology & Applied Microbiology; Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Biotechnology & Applied Microbiology; Genetics & Heredity	AA834	WOS:A1989AA83400019					2022-03-29	
J	MICHAILOVA, P				MICHAILOVA, P			C-BANDING IN THE POLYTENE CHROMOSOMES OF SPECIES OF THE PLUMOSUS GROUP (DIPTERA, CHIRONOMIDAE) AND THEIR EXPERIMENTAL HYBRIDS	GENETICA			English	Article											MICHAILOVA, P (corresponding author), BULGARIAN ACAD SCI,INST ZOOL,1 RUSSKY BLVD,BU-1000 SOFIA,BULGARIA.							19	11	11	0	0	KLUWER ACADEMIC PUBL	DORDRECHT	SPUIBOULEVARD 50, PO BOX 17, 3300 AA DORDRECHT, NETHERLANDS	0016-6707			GENETICA	Genetica	SEP 30	1987	74	1					41	51		10.1007/BF00055093			11	Genetics & Heredity	Science Citation Index Expanded (SCI-EXPANDED)	Genetics & Heredity	K2506	WOS:A1987K250600007					2022-03-29	
J	Lynn, A; Piotter, E; Harrison, E; Galen, C				Lynn, Austin; Piotter, Emelyn; Harrison, Ellie; Galen, Candace			Sexual and natural selection on pollen morphology in Taraxacum	AMERICAN JOURNAL OF BOTANY			English	Article						Asteraceae; Bombus; dandelion; echinate pollen; exine; Muscoidea; phenotypic selection; pollen evolution; pollination; trade-offs	ELECTROSTATIC FORCES; GRAIN-SIZE; TRAITS; MECHANISMS; EVOLUTION; REPRODUCTION; POLLINATORS; PERFORMANCE; COLLECTION; COMPOSITAE	Premise Spiny pollen has evolved independently in multiple entomophilous lineages. Sexual selection may act on exine traits that facilitate male mating success by influencing the transfer of pollen from the anther to the body of the pollinator, while natural selection acts to increase pollen survival. We postulated that relative to sexual congeners, apomictic dandelions undergo relaxed selection on traits associated with male mating success. Methods We explored sexual selection on exine traits by measuring the propensity for Taraxacum spp. pollen to attach to hairs of flower-visiting bumblebees (Bombus spp.) or flies (Diptera: Syrphidae and Muscoidea) and assessed natural selection by testing whether pollen traits defend against consumption. Results Pollen picked up by bumblebees exhibited a narrower subset of spine-spacing phenotypes, consistent with stabilizing selection. Flies picked up larger pollen from flowers than expected at random. Surveys of corbiculae (pollen basket) contents from foraging bumblebees and feces of flies showed that pollen grains consumed by both kinds of visitors are similar in spine characteristics and size to those produced by the donor. When bees visit inflorescences of apomictic T. officinale, they pick up pollen with spine-spacing phenotypes above the mean and shifted toward those of sexual T. ceratophorum. Conclusions We demonstrate that traits under sexual selection during pollen pickup vary among pollinators, while natural selection for pollen defense is nil in T. ceratophorum. In hybrid zones between apomictic and sexual dandelions, pollen traits place apomictic donors at a dispersal disadvantage, potentially reinforcing reproductive isolation.	[Lynn, Austin; Piotter, Emelyn; Galen, Candace] Univ Missouri, Div Biol Sci, Columbia, MO 65202 USA; [Harrison, Ellie] Colorado State Univ, Warner Coll Nat Resources, Ft Collins, CO 80523 USA		Lynn, A (corresponding author), Univ Missouri, Div Biol Sci, Columbia, MO 65202 USA.	amlqb4@mail.missouri.edu		Lynn, Austin/0000-0002-7983-5179	Mountain Area Land Trust (MALT); Cherng Foundation Scholarship	We thank Camille Oster, Brogan Eyre, and Claire Cheek for assistance with data collection in the lab and field. Research internships funded by the Mountain Area Land Trust (MALT) supported E.H. and A.L. We further thank MALT for giving us access to the Pennsylvania Mountain field sites and acknowledge the U.S. Forest Service for granting us access to field sites on Boreas Pass. Financial support for E.P. came from a Cherng Foundation Scholarship. We thank the University of Missouri Molecular Cytology Core and David Bogler at the Missouri Botanical Garden for assistance with microscopy. We also thank several anonymous reviewers for helpful comments that greatly improved the manuscript.		77	8	8	1	19	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0002-9122	1537-2197		AM J BOT	Am. J. Bot.	FEB	2020	107	2			SI		364	374		10.1002/ajb2.1428		FEB 2020	11	Plant Sciences	Science Citation Index Expanded (SCI-EXPANDED)	Plant Sciences	KR2QA	WOS:000512894700001	32052420	Bronze			2022-03-29	
