PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	C3	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	PG	WC	WE	SC	GA	UT	PM	OA	HC	HP	DA
J	FLEURY, F; ALLEMAND, R; FOUILLET, P; BOULETREAU, M				FLEURY, F; ALLEMAND, R; FOUILLET, P; BOULETREAU, M			GENETIC-VARIATION IN LOCOMOTOR-ACTIVITY RHYTHM AMONG POPULATIONS OF LEPTOPILINA-HETEROTOMA (HYMENOPTERA, EUCOILIDAE), A LARVAL PARASITOID OF DROSOPHILA SPECIES	BEHAVIOR GENETICS			English	Article						PARASITOID INSECTS; CIRCADIAN RHYTHM; LOCOMOTOR ACTIVITY; GENETIC VARIABILITY; LOCAL ADAPTATION	BEHAVIOR; PATTERNS; INSECTS	The locomotor activity rhythm of Leptopilina heterotoma, a parasitoid insect of Drosophila larvae, was investigated under laboratory conditions. Under LD 12:12, the locomotor activity of females shows a clear rhythm which persists under continuous darkness (circadian rhythm). However, comparative study of five populations indicates that both the rate of activity and the profile of the rhythm Vary according to the origin of females. The Mediterranean populations (Tunisia and Antibes) show two peaks of activity, at the beginning and at the end of the photophase, whereas more northern populations (Lyon and the Netherlands) are mostly active during the afternoon. Females originating from the area of Lyon have a very low level of activity. Reciprocal crosses (F-1 hybrids and backcrosses) between the French and the Tunisian strains demonstrated the genetic basis of these variations and the biparental inheritance of the trait. This genetic variability is interpreted as a consequence of selective pressures and suggests a local adaptation of natural populations in host foraging behavior. The selective factors which could act on the daily organization of parasitoid behaviors are discussed.			FLEURY, F (corresponding author), UNIV LYON 1, CNRS, URA 243, BIOMETRIE GENET & BIOL POPULAT LAB, 43 BD 11 NOVEMBRE 1918, F-69622 VILLEURBANNE, FRANCE.							29	21	22	1	8	SPRINGER	NEW YORK	ONE NEW YORK PLAZA, SUITE 4600, NEW YORK, NY, UNITED STATES	0001-8244	1573-3297		BEHAV GENET	Behav. Genet.	JAN	1995	25	1					81	89		10.1007/BF02197245			9	Behavioral Sciences; Genetics & Heredity; Psychology, Multidisciplinary	Science Citation Index Expanded (SCI-EXPANDED); Social Science Citation Index (SSCI)	Behavioral Sciences; Genetics & Heredity; Psychology	QJ291	WOS:A1995QJ29100009	7755522				2022-03-29	
J	Vogt, JT; Wallet, B; Coy, S				Vogt, James T.; Wallet, Bradley; Coy, Steven			Dynamic thermal structure of imported fire ant mounds	JOURNAL OF INSECT SCIENCE			English	Article						thermography; remote sensing; insolation; nest architecture; Solenopsis invicta; Solenopsis richteri	SOLENOPSIS-INVICTA; FORMICIDAE MOUNDS; HYMENOPTERA; TEMPERATURE; GROWTH; NESTS; SIZE	A study was undertaken to characterize surface temperatures of mounds of imported fire ant, Solenopsis invicta Buren (Hymenoptera: Formicidae) and S. richteri Forel, and their hybrid, as it relates to sun position and shape of the mounds, to better understand factors that affect absorption of solar radiation by the nest mound and to test feasibility of using thermal infrared imagery to remotely sense mounds. Mean mound surface temperature peaked shortly after solar noon and exceeded mean surface temperature of the surrounding surface. Temperature range for mounds and their surroundings peaked near solar noon, and the temperature range of the mound surface exceeded that of the surrounding area. The temperature difference between mounds and their surroundings peaked around solar noon and ranged from about 2 to 10 C. Quadratic trends relating temperature measurements to time of day (expressed as percentage of daylight hours from apparent sunrise to apparent sunset) explained 77 to 88% of the variation in the data. Mounds were asymmetrical, with the apex offset on average 81.5 +/- 1.2 mm to the north of the average center. South facing aspects were about 20% larger than north facing aspects. Mound surface aspect and slope affected surface temperature; this affect was greatly influenced by time of day. Thermal infrared imagery was used to illustrate the effect of mound shape on surface temperature. These results indicate that the temperature differences between mounds and their surroundings are sufficient for detection using thermal infrared remote sensing, and predictable temporal changes in surface temperature may be useful for classifying mounds in images.	[Vogt, James T.; Coy, Steven] USDA ARS, Biol Control Pests Res Unit, Stoneville, MS 38776 USA; [Wallet, Bradley] Automated Decis LLC, Norman, OK 73069 USA		Vogt, JT (corresponding author), USDA ARS, Biol Control Pests Res Unit, POB 67, Stoneville, MS 38776 USA.	jvogt@msa-stoneville.ars.usda.gov; bwallet@automateddecisions.com	Vogt, James/AAT-7374-2021	Vogt, James/0000-0002-5734-1784				24	10	11	1	2	OXFORD UNIV PRESS INC	CARY	JOURNALS DEPT, 2001 EVANS RD, CARY, NC 27513 USA		1536-2442		J INSECT SCI	J Insect Sci.	APR 14	2008	8								31	10.1673/031.008.3101			12	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	289SF	WOS:000255073500001	20334599	gold, Green Published, Green Submitted			2022-03-29	
J	Fernandez, J				Fernandez, Javier			Distribution of vespid species in Europe	CURRENT OPINION IN ALLERGY AND CLINICAL IMMUNOLOGY			English	Review						vespids; distribution; cross-reactivity; venom allergen; amino acid sequence		Purpose of review Knowledge of the different stinging vespids found in various parts of Europe and their venom cross-reactivity is important in order to improve the venoms available for diagnostic and therapeutic purposes. Recent findings In recent years the amino acid sequences of different vespid venom allergens have been determined. Comparison of these sequences has led to an improved taxonomical classification of vespids compared with that based on morphological differences. However, the distribution of vespids in Europe is still based on a very good but somewhat old study carried out in the 1970s. Most recent epidemiological studies focus on the type of reaction produced rather than the insect responsible. Summary The genera Vespula, Dolichovespula and Vespa are found all over Europe, but the genus Polistes, although present in central Europe, is not found in the UK and only represents a specific clinical problem in areas around the Mediterranean sea. Although there are significant differences in the distribution of stings, the genus Vespula predominates over Polistes and Vespa throughout Europe, except in Mediterranean areas. The different species of Polistes in Europe show a great similarity in the sequences of their venom allergens, but the similarity to their American counterparts is less marked. Vespula allergens show up to 95% sequence identity and almost complete cross-reactivity. There is also great cross-reactivity among the genera Vespula, Vespa and Dolichovespula. This identity of amino acid sequences confirms the latest morphological taxonomy of Hymenoptera and opens the way for the use of recombinant hybrids of different species in venom immunotherapy.	[Fernandez, Javier] Miguel Hernandez Univ, Elche Gen Hosp, Allergy Sect, Camino Almazara 11, Elche 03203, Spain		Fernandez, J (corresponding author), Miguel Hernandez Univ, Elche Gen Hosp, Allergy Sect, Camino Almazara 11, Elche 03203, Spain.	fj.fernandez@umh.es	Fernandez, Javier/B-6425-2018	Fernandez, Javier/0000-0003-1065-7199				46	15	16	1	3	LIPPINCOTT WILLIAMS & WILKINS	PHILADELPHIA	TWO COMMERCE SQ, 2001 MARKET ST, PHILADELPHIA, PA 19103 USA	1528-4050	1473-6322		CURR OPIN ALLERGY CL	Curr. Opin. Allergy Clin. Immunol.	AUG	2004	4	4					319	324		10.1097/01.all.0000136760.43571.f2			6	Allergy; Immunology	Science Citation Index Expanded (SCI-EXPANDED)	Allergy; Immunology	VJ3CI	WOS:000575109000010	15238799				2022-03-29	
J	Costa, EN; Fernandes, MG; Medeiros, PH; Evangelista, BMD				Costa, Eduardo Neves; Fernandes, Marcos Gino; Medeiros, Pablo Henrique; Dias Evangelista, Bruna Moura			Resistance of maize landraces from Brazil to fall armyworm (Lepidoptera: Noctuidae) in the winter and summer seasons	BRAGANTIA			English	Article						Zea mays L.; integrated pest management; plant resistance to insects; Spodoptera frugiperda	SPODOPTERA-FRUGIPERDA	The fall armyworm (Spodoptera frugiperda) is a major maize (Zea mays L.) pest in Brazil, whose larvae cause losses from plant emergence to harvesting stage. This pest has been controlled almost exclusively with chemical insecticides and Bt plants (transgenics); however,resistance evolution has been detected to these two control tactics. Therefore, alternative control tactics are needed for management and control of the fall armyworm. Thus, this study aimed to evaluate the resistance of maize landraces from Brazil to larvae of this herbivore in the winter and summer seasons, studying also the occurrence of the predator Doru luteipes (Dermaptera: For ficulidae). The variety Perola had the highest resistance levels to fall armyworm in the summer season, with lower values of leaf injury, number of infested plants, and number of larvae. Conversely, this variety did not express resistance to the pest in winter. Doru luteipes was found abundantly in the summer season, showing no differences between varieties. This is the first study to evaluate the resistance of maize landraces from Brazil to fall armyworm in the winter and summer seasons. The next step is the molecular characterization of the variety Perola, as well as evaluating its effects on the most common natural enemies of the pest in Brazil, such as the predator D. luteipes and the egg parasitoid Trichogramma pretiosum (Hymenoptera: Trichogrammatidae). These results may assist future maize breeding programs aimed at developing cultivars and hybrids resistant to the pest, and hence reducing agriculture'sdependence on chemical insecticides and transgenic plants.	[Costa, Eduardo Neves; Fernandes, Marcos Gino; Dias Evangelista, Bruna Moura] Fundacao Univ Fed Grande Dourados, Fac Ciencias Agr, Programa Posgrad Agron, Dourados, MS, Brazil; [Fernandes, Marcos Gino; Medeiros, Pablo Henrique] Fundacao Univ Fed Grande Dourados, Fac Ciencias Biol & Ambientais, Programa Posgrad Entomol & Conservacao Biodiversi, Dourados, MS, Brazil		Costa, EN (corresponding author), Fundacao Univ Fed Grande Dourados, Fac Ciencias Agr, Programa Posgrad Agron, Dourados, MS, Brazil.	costa_ne@yahoo.com.br			Coordenacao de Aperfeicoamento de Pessoal de Nivel SuperiorCoordenacao de Aperfeicoamento de Pessoal de Nivel Superior (CAPES)	Coordenacao de Aperfeicoamento de Pessoal de Nivel Superior; [https://doi.org/10.13039/501100002322]		30	1	1	2	5	INST AGRONOMICO	CAMPINAS	CAIXA POSTAL 28, CAMPINAS, SP 00000, BRAZIL	0006-8705	1678-4499		BRAGANTIA	Bragantia	JUL-SEP	2020	79	3					377	386		10.1590/1678-4499.20200034			10	Agriculture, Multidisciplinary; Geology	Science Citation Index Expanded (SCI-EXPANDED)	Agriculture; Geology	NJ1DG	WOS:000565782100008		gold			2022-03-29	
J	Walker, P; Leather, SR; Crawley, MJ				Walker, P; Leather, SR; Crawley, MJ			Differential rates of invasion in three related alien oak gall wasps (Cynipidae : Hymenoptera)	DIVERSITY AND DISTRIBUTIONS			English	Review						alien species; biological invasions; cynipid oak gall wasps; Quercus; range expansion	POPULATION BIOLOGY; RANGE EXPANSION; PARASITOIDS; ABUNDANCE; RICHNESS	Three related species of oak gall wasps, Andricus corruptrix (Schlechtendal), A. kollari (Hartig) and A. lignicola (Hartig) have entered Britain since the introduction of Turkey oak, Quercus cerris L. in 1735. Their lifecycles involve alternating generations between an agamic generation on the native oak species (Q. petraea, Q. robur and their hybrid Q. x. rosacea), and a smaller, sexual generation on the alien Q. cerris. In examining the distributions of these insects and Q. cerris, we hypothesized that: (1) the invasion will spread more rapidly in places where both host trees are equally abundant than through regions where one of the tree species is substantially less common than the other; (2) interspecific competition between these bud-galling species will lead to a negative correlation between their abundances at a particular site; (3) differential recruitment of natural enemies from the native hymenopteran fauna will slow the rate of spread in a species-specific manner. A. kollari arrived nearly 200 years ago and is now found throughout the British Isles, wherever Turkey oak is grown. A. lignicola and A. corruptrix have been here for 30 years, after establishing in S. E. England. A. lignicola is in its final rapid stages of range expansion across England, southern Scotland and N.E. Scotland. A. corruptrix is just beginning to spread through Central and S. W. England. It has occupied proportionally fewer sites behind its invasion front than have the other two species, but is no less abundant at these sites. Nevertheless, distance leaps of up to 50 km were identified in A. lignicola in N.E. Scotland, and the possibility of long-distance transport of infected trees through the horticulture and forestry trades remains. The co-occurrence of mature individuals of both host Quercus species does appear to have increased their rates of colonization in A. lignicola and A. corruptrix. There is no evidence, however, to suggest that interspecific competition between the three alien gall formers is an important factor in determining their distributions and abundance within their invaded ranges. All three species have recruited parasitoids and inquilines rapidly from the native fauna; attack rates were highly variable, but showed no evidence of density dependence across sites.	Univ London Imperial Coll Sci Technol & Med, Ascot SL5 7PY, Berks, England		Walker, P (corresponding author), Univ London Imperial Coll Sci Technol & Med, Silwood Pk, Ascot SL5 7PY, Berks, England.	p.walker@ic.ac.uk	Leather, Simon R/H-7921-2019	Leather, Simon R/0000-0003-3007-8514				101	24	26	0	23	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	1366-9516	1472-4642		DIVERS DISTRIB	Divers. Distrib.	NOV	2002	8	6					335	349		10.1046/j.1472-4642.2002.00159.x			15	Biodiversity Conservation; Ecology	Science Citation Index Expanded (SCI-EXPANDED)	Biodiversity & Conservation; Environmental Sciences & Ecology	607NT	WOS:000178798200004					2022-03-29	
J	Zhang, JX; Heraty, JM; Darling, C; Kresslein, RL; Baker, AJ; Torrens, J; Rasplus, JY; Lemmon, A; Lemmon, EM				Zhang, Junxia; Heraty, John M.; Darling, Christopher; Kresslein, Robert L.; Baker, Austin J.; Torrens, Javier; Rasplus, Jean-Yves; Lemmon, Alan; Lemmon, Emily Moriarty			Anchored phylogenomics and a revised classification of the planidial larva clade of jewel wasps (Hymenoptera: Chalcidoidea)	SYSTEMATIC ENTOMOLOGY			English	Article						anchored enrichment; Formicidae; immatures; parasitoids; phylogenomics; phylogeny	LIFE-HISTORY; PERILAMPIDAE HYMENOPTERA; PHYLOGENETIC-RELATIONSHIPS; COMPARATIVE MORPHOLOGY; EUCHARITIDAE; BIOLOGY; TREE; DIVERSIFICATION; PLACEMENT; EVOLUTION	Planidia are free-living, mobile first-instar larvae that are notable in their ability to transition across different larval stages of their host, and for completing their development on the host prepupa as ectoparasitoids, effectively acting as larval-pupal external koinobionts. Chalcidoid taxa with a planidium form a monophyletic group, the planidial larva clade (PLC). We conducted a phylogenomic study of the PLC using anchored hybrid enrichment data. Phylogenetic analyses support the backbone relationship of PLC as: (Eutrichosomatinae, ((Philomidinae, Chrysolampinae), (Perilampinae, Eucharitidae))). Although excluded from the main analyses, the genus Jambiya, based on only 11 loci recovered, was placed as the sister of Chrysolampinae + Philomidinae or Perilampinae + Eucharitidae. Our results demonstrate that Perilampidae (Philomidinae, Chrysolampinae and Perilampinae) are paraphyletic. Divergence dating based on four node calibrations based on fossils suggests that the PLC arose approximately 111 Ma and the evolution of ant parasitism at least 64 Ma. Host associations, direct versus indirect hyperparasitism, ability to attack a host within a cocoon, soft versus hard planidial forms and mobility of the planidium were explored using a likelihood-based ancestral state reconstruction method. A revised higher-level classification of the PLC is proposed, with Eutrichosomatinae elevated to Eutrichosomatidae (stat. rev.), Chrysolampinae and Philomidinae placed in Chrysolampidae (stat. rev.), Perilampidae (stat. rev.) restricted to what was referred to as Perilampinae, and Eucharitidae maintained with four subfamilies, with Akapalinae (unknown biology) as sister group to the core Eucharitidae, all of which are ant parasitoids. Jambiya is treated as an incertae sedis taxon within the planidial clade.	[Zhang, Junxia] Hebei Univ, Coll Life Sci, Inst Life Sci & Green Dev, Key Lab Zool Systemat & Applicat Hebei Prov, Baoding, Hebei, Peoples R China; [Heraty, John M.; Kresslein, Robert L.; Baker, Austin J.] Univ Calif Riverside, Dept Entomol, 900 Univ Ave, Riverside, CA 92521 USA; [Darling, Christopher] Royal Ontario Museum, Dept Nat Hist, Toronto, ON, Canada; [Darling, Christopher] Univ Toronto, Dept Ecol & Evolutionary Biol, Toronto, ON, Canada; [Torrens, Javier] CRILAR CONICET, Anillaco, La Rioja, Argentina; [Rasplus, Jean-Yves] INRAE, UMR CBGP C530016 1062, Montferrier Sur Lez, France; [Lemmon, Alan] Florida State Univ, Dept Sci Comp, Tallahassee, FL 32306 USA; [Lemmon, Emily Moriarty] Florida State Univ, Dept Biol Sci, Tallahassee, FL 32306 USA		Heraty, JM (corresponding author), Univ Calif Riverside, Dept Entomol, 900 Univ Ave, Riverside, CA 92521 USA.	heraty@ucr.edu	; Torrens, Javier/J-5371-2013	Kresslein, Robert/0000-0002-6606-7860; Torrens, Javier/0000-0002-3608-132X; Baker, Austin/0000-0002-4728-726X	Advanced Talents Incubation Program of the Hebei University [521000981324]; National Science FoundationNational Science Foundation (NSF) [1555808]	Advanced Talents Incubation Program of the Hebei University, Grant/Award Number: 521000981324; National Science Foundation, Grant/Award Number: 1555808		111	0	0	3	3	WILEY	HOBOKEN	111 RIVER ST, HOBOKEN 07030-5774, NJ USA	0307-6970	1365-3113		SYST ENTOMOL	Syst. Entomol.	APR	2022	47	2					329	353		10.1111/syen.12533		JAN 2022	25	Evolutionary Biology; Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Evolutionary Biology; Entomology	ZP9GD	WOS:000740760100001					2022-03-29	
J	Fernandes, OA; Wright, RJ; Mayo, ZB				Fernandes, OA; Wright, RJ; Mayo, ZB			Parasitism of greenbugs (Homoptera : Aphididae) by lysiphlebus testaceipes (Hymenoptera : Braconidae) in grain sorghum: Implications for augmentative biological control	JOURNAL OF ECONOMIC ENTOMOLOGY			English	Article						biological control; parasitoids; greenbugs; augmentation; grain sorghum	RESISTANCE	Field cage studies were conducted to describe the relationship between the percentage of Lysiphlebus testaceipes (Cresson) parasitism (as measured by aphid mummies) and densities of greenbug, Schizaphis graminum Rondani, on grain sorghum, Sorghum bicolor L. In 1993 and 1994, a biotype E-susceptible grain sorghum hybrid was grown in field cages and L. testaceipes adults were released after each plant was infested with 20 biotype E greenbugs. The release rates were 0, 0.5, 1.0, and 2.0 wasps per plant in 1993, and 0, 0.16, 0.33, and 0.5 wasps per plant in 1994. Greenbugs and mummies were counted 1-2 times a week on all leaves of 2-4 randomly selected plants per cage. A release rate of 0.33-0.5 wasps per plant infested with 20 greenbugs maximized the number of mummies produced and prevented the greenbugs from reaching an economic threshold of 1,000 greenbugs per plant Peak numbers of mummies occurred approximate to 400-500 DD (10 degrees C base) after the initial wasp release. Regression analyses showed that the greenbug population started decreasing when the percentage of parasitism (as measured by mummies) reached 20-30%. Greenbugs in the absence of wasps significantly reduced yield in 1994, but not in 1993.	Univ Nebraska, Dept Entomol, Lincoln, NE 68583 USA		Fernandes, OA (corresponding author), S Cent Res & Extens Ctr, Box 66, Clay Ctr, NE 68933 USA.		Fernandes, Odair A/C-1345-2013	Fernandes, Odair A/0000-0003-3489-4754				21	15	15	0	4	ENTOMOL SOC AMER	LANHAM	9301 ANNAPOLIS RD, LANHAM, MD 20706 USA	0022-0493			J ECON ENTOMOL	J. Econ. Entomol.	DEC	1998	91	6					1315	1319		10.1093/jee/91.6.1315			5	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	151EU	WOS:000077708400014		Green Published			2022-03-29	
J	Callcott, AMA; Porter, SD; Weeks, RD; Graham, LC; Johnson, SJ; Gilbert, LE				Callcott, Anne-Marie A.; Porter, Sanford D.; Weeks, Ronald D., Jr.; Graham, L. C. Fudd; Johnson, Seth J.; Gilbert, Lawrence E.			Fire ant decapitating fly cooperative release programs (1994-2008): Two Pseudacteon species, P. tricuspis and P. curvatus, rapidly expand across imported fire ant populations in the southeastern United States	JOURNAL OF INSECT SCIENCE			English	Article						biocontrol; biological control; distribution; expansion; Formicidae; Phoridae; Solenopsis invicta; Solenopsis richteri	STRAND RNA VIRUS; SOLENOPSIS-INVICTA; HYMENOPTERA-FORMICIDAE; FLIES DIPTERA; PHORID FLY; HOST-SPECIFICITY; NORTH FLORIDA; INTRODUCED POPULATIONS; THELOHANIA-SOLENOPSAE; PARASITOIDS DIPTERA	Natural enemies of the imported fire ants, Solenopsis invicta Buren, S. richteri Forel (Hymenoptera: Formicidae), and their hybrid, include a suite of more than 20 fire ant decapitating phorid flies from South America in the genus Pseudacteon. Over the past 12 years, many researchers and associates have cooperated in introducing several species as classical or self-sustaining biological control agents in the United States. As a result, two species of flies, Pseudacteon tricuspis Borgmeier and P. curvatus Borgmeier (Diptera: Phoridae), are well established across large areas of the southeastern United States. Whereas many researchers have published local and state information about the establishment and spread of these flies, here distribution data from both published and unpublished sources has been compiled for the entire United States with the goal of presenting confirmed and probable distributions as of the fall of 2008. Documented rates of expansion were also used to predict the distribution of these flies three years later in the fall of 2011. In the fall of 2008, eleven years after the first successful release, we estimate that P. tricuspis covered about 50% of the fire ant quarantined area and that it will occur in almost 65% of the quarantine area by 2011. Complete coverage of the fire ant quarantined area will be delayed or limited by this species' slow rate of spread and frequent failure to establish in more northerly portions of the fire ant range and also, perhaps, by its preference for red imported fire ants (S. invicta). Eight years after the first successful release of P. curvatus, two biotypes of this species (one biotype occurring predominantly in the black and hybrid imported fire ants and the other occurring in red imported fire ants) covered almost 60% of the fire ant quarantined area. We estimate these two biotypes will cover almost 90% of the quarantine area by 2011 and 100% by 2012 or 2013. Strategic selection of several distributional gaps for future releases will accelerate complete coverage of quarantine areas. However, some gaps may be best used for the release of additional species of decapitating flies because establishment rates may be higher in areas without competing species.	[Callcott, Anne-Marie A.] USDA, APHIS, PPQ, Ctr Plant Hlth Sci & Technol,Gulfport Lab, Gulfport, MS 39501 USA; [Porter, Sanford D.] USDA ARS, Ctr Med Agr & Vet Entomol, Gainesville, FL 32608 USA; [Weeks, Ronald D., Jr.] USDA, APHIS, PPQ, Eastern Reg Off, Raleigh, NC 27606 USA; [Graham, L. C. Fudd] Auburn Univ, Dept Entomol & Plant Pathol, Auburn, AL 36849 USA; [Johnson, Seth J.] Louisiana State Univ, Ctr Agr, Dept Entomol, Baton Rouge, LA 70803 USA; [Gilbert, Lawrence E.] Univ Texas Austin, Brackenridge Field Lab & Sect Integrat Biol, Austin, TX 78712 USA		Callcott, AMA (corresponding author), USDA, APHIS, PPQ, Ctr Plant Hlth Sci & Technol,Gulfport Lab, 3505 25th Ave, Gulfport, MS 39501 USA.	anne-marie.a.callcott@aphis.usda.gov; sanford.porter@ars.usda.gov; ron.d.weeks@aphis.usda.gov; grahalc@auburn.edu; sjohnson@agcenter.lsu.edu; lgilbert@mail.utexas.edu		Porter, Sanford/0000-0001-5321-5898	National Science FoundationNational Science Foundation (NSF); Ewing Hasell Foundation; Houston Livestock Show and Rodeo Education Committee; Helen C. Kleberg and Robert J. Kleberg Foundation; Lee and Ramona Bass Foundation; State of Texas Fire Ant Initiative	Rob Plowes and Ed LeBrun (Univ. of Texas, Austin, TX) are thanked for providing distributional data from fly releases in Texas and for proofing our distribution estimates for accuracy. David Milne (USDA-ARS, Gainesville, FL) provided expert help in drawing and redrawing numerous versions of the maps used in Figures 2 and 3. The University of Texas effort was made possible directly or indirectly by grants from The National Science Foundation, The Ewing Hasell Foundation, The Houston Livestock Show and Rodeo Education Committee, The Helen C. Kleberg and Robert J. Kleberg Foundation, The Lee and Ramona Bass Foundation, and the State of Texas Fire Ant Initiative. We especially wish to thank all the researchers, technicians, and public and private landowners who cooperated in this national effort to release and establish phorid flies. Finally, we thank Dan Wojcik (retired), David Oi (USDA-ARS), and two anonymous reviewers for their comments on the manuscript.		91	28	31	2	18	UNIV ARIZONA	TUCSON	LIBRARY C327, TUCSON, AZ 85721 USA	1536-2442			J INSECT SCI	J Insect Sci.	FEB 18	2011	11								19				25	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	723ME	WOS:000287509900001	21526930	gold, Green Submitted, Green Published			2022-03-29	
J	LANHAM, UN				LANHAM, UN			SOME COLORADO ANDRENA OF THE SUBGENUS SCAPHANDRENA OF PRESUMED HYBRID ORIGIN, WITH SPECIAL REFERENCE TO THE TARSAL CLAWS (HYMENOPTERA, APOIDEA)	JOURNAL OF THE KANSAS ENTOMOLOGICAL SOCIETY			English	Article											LANHAM, UN (corresponding author), UNIV COLORADO MUSEUM,BOULDER,CO 80309, USA.							0	3	3	0	1	KANSAS ENTOMOLOGICAL SOC	LAWRENCE	PO BOX 368, LAWRENCE, KS 66044	0022-8567			J KANSAS ENTOMOL SOC	J. Kans. Entomol. Soc.		1981	54	3					537	546					10	Entomology	Science Citation Index Expanded (SCI-EXPANDED)	Entomology	LZ691	WOS:A1981LZ69100015					2022-03-29	
J	Stahlhut, JK; Gibbs, J; Sheffield, CS; Smith, MA; Packer, L				Stahlhut, Julie K.; Gibbs, Jason; Sheffield, Cory S.; Smith, M. Alex; Packer, Laurence			Wolbachia (Rickettsiales) infections and bee (Apoidea) barcoding: a response to Gerth et al.	SYSTEMATICS AND BIODIVERSITY			English	Article						bees; DNA barcodes; horizontal transmission; hybrid introgression; Hymenoptera; mitochondria; multi-locus strain typing; selective sweeps; avertical transmission; Wolbachia	CYTOPLASMIC INCOMPATIBILITY; MITOCHONDRIAL-DNA; HYBRID INTROGRESSION; HORIZONTAL TRANSFER; HYMENOPTERA; ENDOSYMBIONT; EVOLUTION; DIPTERA; MTDNA; HOST	In a recent Perspective, Gerth et al. (2011) expressed concern over how Wolbachia (Wolbachia pipientis Hertig) infections may affect the success of DNA barcoding efforts in bees. The potential and realized effects of endosymbiont-induced selective sweeps on host mitochondrial DNA diversity have been noted repeatedly and rightly so in the literature for some years. However, we are equally concerned with other misconceptions, including (a) presuming that a positive Wolbachia test indicates a stable infection, (b) presuming that Wolbachia-infected hosts cannot be identified with a single-locus barcode, and (c) inferring specific WolbachiamtDNA interactions based only on incomplete genotyping of Wolbachia strains. We address these issues in the context of the Gerth et al. (2011) survey of Wolbachia prevalence among the German bee fauna. We also clarify some of the context-dependent strengths and limitations of DNA barcoding when it is used as a research tool by taxonomists and ecologists.	[Stahlhut, Julie K.; Smith, M. Alex] Univ Guelph, Biodivers Inst Ontario, Guelph, ON N1G 2W1, Canada; [Gibbs, Jason] Cornell Univ, Dept Entomol, Ithaca, NY 14853 USA; [Sheffield, Cory S.] Royal Saskatchewan Museum, Regina, SK, Canada; [Packer, Laurence] York Univ, Dept Biol, Toronto, ON M3J 2R7, Canada		Stahlhut, JK (corresponding author), Univ Guelph, Biodivers Inst Ontario, 50 Stone Rd E, Guelph, ON N1G 2W1, Canada.	juliestahlhutmobile@gmail.com	Smith, M Alex/B-4468-2013; Gibbs, Jason/H-6963-2012; Sheffield, Cory/I-4812-2019	Smith, M Alex/0000-0002-8650-2575; Gibbs, Jason/0000-0002-4945-5423; Sheffield, Cory/0000-0003-0603-7333; Stahlhut, Julie/0000-0001-6813-5727; packer, laurence/0000-0002-1711-8203				72	7	7	0	22	TAYLOR & FRANCIS LTD	ABINGDON	2-4 PARK SQUARE, MILTON PARK, ABINGDON OR14 4RN, OXON, ENGLAND	1477-2000	1478-0933		SYST BIODIVERS	Syst. Biodivers.		2012	10	4					395	401		10.1080/14772000.2012.753488			7	Biodiversity Conservation; Biology	Science Citation Index Expanded (SCI-EXPANDED)	Biodiversity & Conservation; Life Sciences & Biomedicine - Other Topics	057TU	WOS:000312587700002					2022-03-29	
